-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5791684,-46.7085727
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
